UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_solar_production_forecast,avg_wind_production_forecast
2024-06-01 11:00,0.0,174.5,0.0,487.5,98.75,404.0,84.0,0.0,30.0,94.25,387.0
2024-06-01 12:00,0.0,174.5,0.0,493.25,93.5,437.75,83.0,0.0,30.0,90.0,388.25
2024-06-01 13:00,0.0,174.0,0.0,482.0,79.5,414.5,83.0,0.0,30.0,77.0,371.0
2024-06-01 14:00,0.0,174.0,0.0,477.0,64.5,450.5,83.0,0.0,30.0,62.0,340.25
2024-06-01 15:00,0.0,148.75,0.0,477.0,40.0,369.75,83.0,0.0,30.0,39.0,264.0
2024-06-01 16:00,0.0,146.5,0.0,617.0,20.75,330.5,84.0,0.0,30.0,19.5,228.75
2024-06-01 17:00,0.0,170.75,0.0,618.0,7.25,320.25,87.0,0.0,30.0,7.0,197.5
2024-06-01 18:00,0.0,171.5,0.0,622.75,0.75,330.0,87.0,0.0,30.0,1.0,178.0
2024-06-01 19:00,0.0,172.25,0.0,603.0,0.0,276.75,87.0,0.0,30.0,1.0,174.0
2024-06-01 20:00,0.0,172.5,0.0,620.25,0.0,253.25,87.0,0.0,29.0,1.0,186.0
2024-06-01 21:00,0.0,172.0,0.0,648.5,0.0,167.5,86.0,0.0,30.0,3.0,209.0
2024-06-01 22:00,0.0,172.25,0.0,608.25,0.0,160.0,77.0,0.0,31.0,3.0,234.0
2024-06-01 23:00,0.0,172.0,0.0,587.25,0.0,162.75,78.0,0.0,31.0,2.0,218.0
2024-06-02 00:00,0.0,172.0,0.0,528.0,0.0,176.25,77.0,0.0,31.0,2.0,204.0
2024-06-02 01:00,0.0,171.75,0.0,510.75,0.0,167.25,77.0,0.0,31.0,1.0,187.0
2024-06-02 02:00,0.0,171.25,0.0,516.25,0.0,152.75,76.0,0.0,31.0,2.0,174.0
2024-06-02 03:00,0.0,172.5,0.0,514.75,3.0,115.75,75.0,0.0,31.0,3.0,151.0
2024-06-02 04:00,0.0,172.5,0.0,510.0,10.0,87.5,77.0,0.0,31.0,9.0,129.0
2024-06-02 05:00,0.0,172.75,0.0,482.75,25.5,95.75,79.0,0.0,30.0,25.0,108.75
2024-06-02 06:00,0.0,173.0,0.0,467.75,46.75,109.25,78.0,0.0,30.0,43.0,93.0
2024-06-02 07:00,0.0,173.5,0.0,486.5,67.5,114.0,80.0,0.0,30.0,61.0,101.0
2024-06-02 08:00,0.0,174.0,0.0,488.75,76.0,103.5,79.0,0.0,30.0,73.0,114.0
2024-06-02 09:00,0.0,174.5,0.0,573.0,89.0,87.5,80.0,0.0,30.0,80.0,88.0
2024-06-02 10:00,0.0,174.25,0.0,586.5,88.75,142.0,79.0,0.0,30.0,79.0,101.0
2024-06-02 11:00,0.0,172.5,0.0,565.25,83.5,166.25,79.0,0.0,31.0,72.0,111.0
2024-06-02 12:00,0.0,172.0,0.0,525.0,67.5,188.75,79.0,0.0,31.0,61.0,116.0
2024-06-02 13:00,0.0,172.75,0.0,473.75,57.75,207.25,79.0,0.0,30.0,50.0,122.0
2024-06-02 14:00,0.0,172.75,0.0,475.25,45.0,267.5,79.0,0.0,30.0,38.0,123.0
2024-06-02 15:00,0.0,171.75,0.0,546.25,32.5,329.5,79.0,0.0,30.0,29.0,146.0
2024-06-02 16:00,0.0,171.5,0.0,692.75,17.75,34.0,79.0,0.0,31.0,15.0,98.0
2024-06-02 17:00,0.0,171.0,0.0,727.75,6.75,73.5,79.0,0.0,31.0,6.0,101.0
2024-06-02 18:00,0.0,170.5,0.0,666.0,1.5,94.75,79.0,0.0,31.0,2.0,103.0
2024-06-02 19:00,0.0,170.25,0.0,627.0,0.0,57.0,81.0,0.0,30.0,1.0,77.0
2024-06-02 20:00,0.0,171.75,0.0,657.0,0.0,44.5,81.0,0.0,30.0,1.0,61.0
2024-06-02 21:00,0.0,171.5,0.0,622.75,0.0,34.25,81.0,0.0,30.0,1.0,53.0
2024-06-02 22:00,0.0,172.0,0.0,487.5,0.0,22.25,79.0,0.0,30.0,1.0,54.0
2024-06-02 23:00,0.0,171.5,0.0,486.0,0.0,15.75,80.0,0.0,30.0,1.0,62.0
2024-06-03 00:00,0.0,171.25,0.0,476.75,0.0,22.25,79.0,0.0,30.0,1.0,72.0
2024-06-03 01:00,0.0,171.5,0.0,481.75,0.0,35.0,79.0,0.0,28.0,1.0,85.0
2024-06-03 02:00,0.0,171.75,0.0,479.75,0.0,37.5,78.0,0.0,28.0,1.0,101.0
2024-06-03 03:00,0.0,171.5,0.0,520.5,2.25,85.25,76.0,0.0,29.0,2.0,123.0
2024-06-03 04:00,0.0,172.25,0.0,719.75,8.25,129.25,76.0,0.0,32.0,7.75,136.0
2024-06-03 05:00,0.0,172.0,0.0,752.0,18.0,131.75,79.0,0.0,32.0,17.75,142.0
2024-06-03 06:00,0.0,172.0,0.0,776.5,34.0,137.25,78.0,0.0,33.0,33.75,164.0
2024-06-03 07:00,0.0,178.75,0.0,679.0,42.25,147.75,80.0,0.0,33.0,44.0,181.0
2024-06-03 08:00,0.0,199.0,0.0,653.75,56.25,214.0,80.0,0.0,32.0,54.0,210.0
2024-06-03 09:00,0.0,214.0,0.0,548.0,65.25,235.75,79.0,0.0,32.0,62.0,232.5
2024-06-03 10:00,0.0,202.75,0.0,476.0,68.25,282.25,79.0,0.0,32.0,66.0,245.0
2024-06-03 11:00,0.0,173.0,0.0,487.25,68.0,212.5,80.0,0.0,32.0,66.75,210.0
2024-06-03 12:00,0.0,180.0,0.0,493.25,65.0,137.0,79.0,0.0,32.0,63.0,184.0
2024-06-03 13:00,0.0,224.25,0.0,517.25,53.75,79.5,80.0,0.0,32.0,52.0,145.0
2024-06-03 14:00,0.0,182.0,0.0,670.75,40.0,68.0,80.0,0.0,32.0,38.0,116.0
2024-06-03 15:00,0.0,172.5,0.0,640.75,24.0,72.0,80.0,0.0,32.0,24.0,97.0
2024-06-03 16:00,0.0,172.0,0.0,728.75,14.0,86.25,80.0,0.0,32.0,13.0,79.0
2024-06-03 17:00,0.0,172.25,0.0,752.5,6.0,76.75,80.0,0.0,32.0,4.5,65.25
2024-06-03 18:00,0.0,172.0,0.0,718.0,0.75,68.25,79.0,0.0,32.0,0.5,59.0
2024-06-03 19:00,0.0,172.25,0.0,710.5,0.0,70.5,79.0,0.0,31.0,1.0,61.0
2024-06-03 20:00,0.0,172.5,0.0,711.5,0.0,82.25,80.0,0.0,31.0,1.0,67.0
2024-06-03 21:00,0.0,172.0,0.0,701.5,0.0,73.25,80.0,0.0,31.0,1.0,69.0
2024-06-03 22:00,0.0,172.0,0.0,566.0,0.0,67.5,85.0,0.0,30.0,0.0,82.0
2024-06-03 23:00,0.0,171.75,0.0,545.75,0.0,52.5,85.0,0.0,30.0,0.0,78.0
2024-06-04 00:00,0.0,172.25,0.0,544.0,0.0,45.75,85.0,0.0,30.0,0.0,72.0
2024-06-04 01:00,0.0,172.25,0.0,549.75,0.0,61.5,85.0,0.0,30.0,0.0,66.0
2024-06-04 02:00,0.0,171.75,0.0,564.0,0.0,37.0,83.0,0.0,28.0,0.0,57.0
2024-06-04 03:00,0.0,172.0,0.0,568.5,0.0,32.0,82.0,0.0,30.0,0.0,43.0
2024-06-04 04:00,0.0,171.75,0.0,733.0,5.5,12.5,84.0,0.0,32.0,5.0,30.0
2024-06-04 05:00,0.0,172.0,0.0,753.25,18.0,14.0,84.0,0.0,32.0,17.0,23.0
2024-06-04 06:00,0.0,171.75,0.0,703.0,34.0,12.75,84.0,0.0,32.0,32.0,18.0
2024-06-04 07:00,0.0,181.75,0.0,626.75,46.0,10.25,86.0,0.0,32.0,46.0,23.0
2024-06-04 08:00,0.0,175.5,0.0,616.75,61.25,8.0,87.0,0.0,31.0,58.0,30.0
2024-06-04 09:00,0.0,177.75,0.0,609.25,70.5,14.5,86.0,0.0,31.0,65.0,39.0
2024-06-04 10:00,0.0,187.0,0.0,606.0,79.75,27.75,85.0,0.0,31.0,75.0,50.0
2024-06-04 11:00,0.0,188.0,0.0,611.0,76.5,75.25,86.0,0.0,31.0,74.0,68.0
2024-06-04 12:00,0.0,187.5,0.0,593.75,73.5,98.0,85.0,0.0,31.0,71.0,86.0
2024-06-04 13:00,0.0,178.25,0.0,538.25,65.5,86.5,86.0,0.0,30.0,63.0,93.0
2024-06-04 14:00,0.0,174.0,0.0,589.0,54.0,76.25,86.0,0.0,30.0,50.5,91.0
2024-06-04 15:00,0.0,173.5,0.0,698.0,36.0,46.5,86.0,0.0,30.0,33.0,69.0
2024-06-04 16:00,0.0,173.5,0.0,689.75,18.75,37.75,85.0,0.0,31.0,17.0,40.0
2024-06-04 17:00,0.0,173.0,0.0,717.5,5.0,23.0,85.0,0.0,31.0,5.0,22.0
2024-06-04 18:00,0.0,172.5,0.0,706.75,0.0,6.25,86.0,0.0,31.0,0.25,15.0
2024-06-04 19:00,0.0,172.75,0.0,734.75,0.0,2.0,87.0,0.0,30.0,0.0,15.0
2024-06-04 20:00,0.0,172.75,0.0,725.75,0.0,5.5,87.0,0.0,30.0,0.0,17.0
2024-06-04 21:00,0.0,173.0,0.0,705.75,0.0,9.75,87.0,0.0,30.0,0.0,20.0
2024-06-04 22:00,0.0,172.0,0.0,617.0,0.0,8.75,80.0,0.0,31.0,0.0,22.0
2024-06-04 23:00,0.0,172.25,0.0,602.5,0.0,5.75,80.0,0.0,31.0,0.0,26.0
2024-06-05 00:00,0.0,172.0,0.0,613.0,0.0,11.25,80.0,0.0,31.0,0.0,27.0
2024-06-05 01:00,0.0,172.5,0.0,610.0,0.0,19.0,79.0,0.0,31.0,0.0,26.0
2024-06-05 02:00,0.0,172.0,0.0,606.75,0.0,19.0,78.0,0.0,31.0,0.0,23.0
2024-06-05 03:00,0.0,171.75,0.0,636.75,1.25,10.5,77.0,0.0,31.0,1.0,18.0
2024-06-05 04:00,0.0,172.0,0.0,746.25,8.0,8.0,77.0,0.0,31.0,7.0,18.0
2024-06-05 05:00,0.0,171.75,0.0,754.0,22.25,11.75,80.0,0.0,32.0,21.0,17.0
2024-06-05 06:00,0.0,172.0,0.0,738.0,45.5,3.25,79.0,0.0,32.0,42.0,12.0
2024-06-05 07:00,0.0,173.5,0.0,609.25,69.5,9.0,79.0,0.0,32.0,61.0,16.0
2024-06-05 08:00,0.0,180.25,0.0,524.5,87.25,18.75,79.0,0.0,32.0,77.0,25.0
2024-06-05 09:00,0.0,188.0,0.0,540.75,92.0,41.75,80.0,0.0,31.0,84.0,48.0
2024-06-05 10:00,0.0,190.0,0.0,541.75,95.25,86.25,79.0,0.0,32.0,85.5,80.0
2024-06-05 11:00,0.0,199.25,0.0,562.25,92.0,161.5,79.0,0.0,32.0,83.0,110.25
2024-06-05 12:00,0.0,204.0,0.0,558.0,86.25,195.75,79.0,0.0,32.0,80.0,127.0
2024-06-05 13:00,0.0,178.75,0.0,582.0,73.0,182.25,79.0,0.0,32.0,70.0,120.0
2024-06-05 14:00,0.0,173.75,0.0,611.25,59.5,163.5,80.0,0.0,32.0,55.75,108.0
2024-06-05 15:00,0.0,173.75,0.0,660.5,42.75,133.5,80.0,0.0,32.0,39.0,99.0
2024-06-05 16:00,0.0,174.0,0.0,776.0,22.5,82.25,80.0,0.0,32.0,20.0,83.0
2024-06-05 17:00,0.0,174.25,0.0,818.5,7.0,48.0,80.0,0.0,32.0,7.0,71.0
2024-06-05 18:00,0.0,174.25,0.0,808.75,0.0,39.5,80.0,0.0,32.0,0.0,61.0
2024-06-05 19:00,0.0,173.0,0.0,843.75,0.0,34.5,80.0,0.0,31.0,0.0,54.0
2024-06-05 20:00,0.0,171.5,0.0,808.25,0.0,29.25,80.0,0.0,31.0,0.0,44.0
2024-06-05 21:00,0.0,171.75,0.0,704.75,0.0,42.25,79.0,0.0,31.0,0.0,41.0
2024-06-05 22:00,0.0,171.75,0.0,664.5,0.0,46.0,78.0,0.0,30.0,0.0,37.0
2024-06-05 23:00,0.0,171.75,0.0,505.0,0.0,46.75,78.0,0.0,30.0,0.0,40.0
2024-06-06 00:00,0.0,171.75,0.0,508.5,0.0,39.0,78.0,0.0,30.0,0.0,41.0
2024-06-06 01:00,0.0,170.75,0.0,485.25,0.0,37.5,78.0,0.0,30.0,0.0,39.0
2024-06-06 02:00,0.0,171.5,0.0,482.25,0.0,34.0,78.0,0.0,30.0,0.0,40.0
2024-06-06 03:00,0.0,172.5,0.0,490.5,2.0,26.0,76.0,0.0,30.0,2.0,40.0
2024-06-06 04:00,0.0,172.75,0.0,648.75,8.25,26.5,78.0,0.0,30.0,8.0,37.0
2024-06-06 05:00,0.0,173.25,0.0,652.75,26.25,20.25,78.0,0.0,30.0,26.0,29.0
2024-06-06 06:00,0.0,173.5,0.0,666.75,50.0,9.75,78.0,0.0,30.0,50.0,24.0
2024-06-06 07:00,0.0,174.75,0.0,495.75,75.5,7.0,79.0,0.0,30.0,71.0,22.0
2024-06-06 08:00,0.0,187.0,0.0,481.75,88.75,4.25,78.0,0.0,30.0,84.0,21.0
2024-06-06 09:00,0.0,193.75,0.0,506.0,98.0,24.75,79.0,0.0,30.0,89.0,32.0
2024-06-06 10:00,0.0,206.25,0.0,472.0,95.0,55.75,80.0,0.0,29.0,90.0,53.0
2024-06-06 11:00,0.0,211.25,0.0,470.25,97.5,92.75,80.0,0.0,30.0,91.0,75.25
2024-06-06 12:00,0.0,218.0,0.0,474.0,92.0,120.5,79.0,0.0,31.0,87.0,107.0
2024-06-06 13:00,0.0,220.75,0.0,484.5,84.0,155.5,79.0,0.0,31.0,79.0,128.75
2024-06-06 14:00,0.0,189.75,0.0,496.25,69.75,189.25,80.0,0.0,30.0,64.0,147.75
2024-06-06 15:00,0.0,171.5,0.0,651.5,49.0,211.0,80.0,0.0,30.0,43.0,147.0
2024-06-06 16:00,0.0,171.75,0.0,753.75,22.5,228.75,79.0,0.0,30.0,21.25,121.5
2024-06-06 17:00,0.0,172.0,0.0,787.0,8.0,203.75,79.0,0.0,30.0,7.25,91.25
2024-06-06 18:00,0.0,170.5,0.0,804.75,0.75,195.0,79.0,0.0,30.0,1.0,75.0
2024-06-06 19:00,0.0,170.75,0.0,792.25,0.0,149.75,79.0,0.0,30.0,0.0,63.0
2024-06-06 20:00,0.0,171.5,0.0,800.0,0.0,96.75,81.0,0.0,29.0,0.0,49.0
2024-06-06 21:00,0.0,173.75,0.0,699.0,0.0,94.0,81.0,0.0,29.0,0.0,42.0
2024-06-06 22:00,0.0,81.5,0.0,681.25,0.0,85.5,85.0,0.0,31.0,0.0,51.0
2024-06-06 23:00,0.0,0.0,0.0,685.25,0.0,73.0,85.0,0.0,31.0,0.0,51.0
2024-06-07 00:00,0.0,0.0,0.0,649.25,0.0,60.5,85.0,0.0,31.0,0.0,51.0
2024-06-07 01:00,0.0,0.0,0.0,639.25,0.0,46.25,85.0,0.0,31.0,0.0,51.0
2024-06-07 02:00,0.0,0.0,0.0,634.5,0.0,33.75,86.0,0.0,30.0,0.0,46.0
2024-06-07 03:00,0.0,0.0,0.0,749.0,2.0,30.75,82.0,0.0,30.0,1.0,43.0
2024-06-07 04:00,0.0,0.0,0.0,789.5,9.0,40.25,84.0,0.0,30.0,8.0,41.0
2024-06-07 05:00,0.0,0.0,0.0,786.0,26.0,35.25,84.0,0.0,31.0,24.0,30.0
2024-06-07 06:00,0.0,0.5,0.0,803.25,52.5,7.25,85.0,0.0,30.0,46.0,19.0
2024-06-07 07:00,0.0,4.5,0.0,625.0,67.25,6.5,86.0,0.0,30.0,62.0,19.0
2024-06-07 08:00,0.0,0.0,0.0,487.5,87.0,2.75,85.0,0.0,30.0,73.0,34.0
2024-06-07 09:00,0.0,0.0,0.0,485.5,90.0,6.0,86.0,0.0,30.0,81.0,44.0
2024-06-07 10:00,0.0,0.0,0.0,489.75,95.0,25.0,85.0,0.0,31.0,79.0,67.0
2024-06-07 11:00,0.0,0.0,0.0,511.75,90.0,72.0,86.0,0.0,32.0,80.0,101.0
2024-06-07 12:00,0.0,0.0,0.0,540.25,90.0,79.5,86.0,0.0,32.0,76.0,127.0
2024-06-07 13:00,0.0,0.0,0.0,559.75,84.75,93.5,85.0,0.0,32.0,71.0,141.0
2024-06-07 14:00,0.0,0.0,0.0,733.25,69.75,74.0,85.0,0.0,32.0,58.0,143.0
2024-06-07 15:00,0.0,0.0,0.0,761.0,44.25,79.25,86.0,0.0,32.0,39.0,124.25
2024-06-07 16:00,0.0,0.0,0.0,853.25,21.75,55.75,85.0,0.0,32.0,20.0,91.25
2024-06-07 17:00,0.0,0.0,0.0,915.75,6.5,47.25,86.0,0.0,32.0,6.75,66.75
2024-06-07 18:00,0.0,0.0,0.0,879.0,0.0,27.75,86.0,0.0,32.0,1.0,52.0
2024-06-07 19:00,0.0,0.0,0.0,846.0,0.0,16.0,86.0,0.0,31.0,0.0,47.0
2024-06-07 20:00,0.0,0.0,0.0,833.0,0.0,11.75,86.0,0.0,31.0,0.0,44.0
2024-06-07 21:00,0.0,0.0,0.0,808.5,0.0,12.75,86.0,0.0,31.0,0.0,43.0
2024-06-07 22:00,0.0,0.0,0.0,590.5,0.0,18.0,83.0,0.0,30.0,0.0,34.0
2024-06-07 23:00,0.0,0.0,0.0,499.0,0.0,16.5,83.0,0.0,30.0,0.0,34.0
2024-06-08 00:00,0.0,0.0,0.0,489.0,0.0,19.25,83.0,0.0,30.0,0.0,34.0
2024-06-08 01:00,0.0,0.0,0.0,435.5,0.0,15.25,83.0,0.0,30.0,0.0,36.0
2024-06-08 02:00,0.0,0.0,0.0,433.25,0.0,14.5,82.0,0.0,30.0,0.0,39.0
2024-06-08 03:00,0.0,0.0,0.0,405.25,2.0,15.25,82.0,0.0,30.0,2.0,35.0
2024-06-08 04:00,0.0,0.0,0.0,412.5,8.25,14.0,82.0,0.0,30.0,8.0,29.0
2024-06-08 05:00,0.0,0.0,0.0,417.0,23.5,6.25,82.0,0.0,31.0,23.0,19.0
2024-06-08 06:00,0.0,0.0,0.0,418.0,45.0,0.5,82.0,0.0,30.0,43.0,12.0
2024-06-08 07:00,0.0,0.0,0.0,406.75,62.25,1.5,84.0,0.0,30.0,61.0,9.0
2024-06-08 08:00,0.0,0.0,0.0,409.75,84.0,1.5,84.0,0.0,29.0,77.0,14.0
2024-06-08 09:00,0.0,0.0,0.0,410.75,78.0,1.5,84.0,0.0,29.0,77.0,15.0
2024-06-08 10:00,0.0,0.0,0.0,407.5,84.5,22.75,84.0,0.0,30.0,81.0,47.0
2024-06-08 11:00,0.0,0.0,0.0,393.5,76.0,29.5,84.0,0.0,30.0,75.0,44.0
2024-06-08 12:00,0.0,0.0,0.0,429.0,71.0,31.0,83.0,0.0,30.0,66.0,57.0
2024-06-08 13:00,0.0,0.0,0.0,449.25,59.25,41.25,83.0,0.0,30.0,55.0,62.0
2024-06-08 14:00,0.0,0.0,0.0,450.5,57.25,106.0,84.0,0.0,30.0,49.0,99.0
2024-06-08 15:00,0.0,0.0,0.0,458.0,37.75,150.0,85.0,0.0,30.0,33.0,83.0
2024-06-08 16:00,0.0,0.0,0.0,763.25,18.25,100.5,84.0,0.0,30.0,17.0,58.0
2024-06-08 17:00,0.0,0.0,0.0,812.5,6.0,74.0,84.0,0.0,30.0,6.0,38.5
2024-06-08 18:00,0.0,0.0,0.0,819.75,0.25,31.0,85.0,0.0,30.0,1.0,33.0
2024-06-08 19:00,0.0,0.0,0.0,818.0,0.0,58.0,85.0,0.0,30.0,0.0,38.0
2024-06-08 20:00,0.0,0.0,0.0,752.0,0.0,97.75,84.0,0.0,30.0,0.0,50.0
2024-06-08 21:00,0.0,0.0,0.0,551.75,0.0,102.75,85.0,0.0,30.0,0.0,54.0
2024-06-08 22:00,0.0,0.0,0.0,492.25,0.0,78.75,77.0,0.0,30.0,0.0,76.0
2024-06-08 23:00,0.0,0.0,0.0,400.75,0.0,101.25,77.0,0.0,30.0,0.0,81.0
2024-06-09 00:00,0.0,0.0,0.0,418.5,0.0,144.25,77.0,0.0,30.0,0.0,88.0
2024-06-09 01:00,0.0,0.0,0.0,416.25,0.0,139.75,77.0,0.0,30.0,0.0,94.0
2024-06-09 02:00,0.0,0.0,0.0,411.0,0.0,124.5,76.0,0.0,30.0,0.0,101.0
2024-06-09 03:00,0.0,0.0,0.0,418.25,2.0,114.0,74.0,0.0,30.0,2.0,104.0
2024-06-09 04:00,0.0,0.0,0.0,413.5,10.0,115.75,75.0,0.0,30.0,9.0,105.0
2024-06-09 05:00,0.0,0.0,0.0,407.5,24.5,108.75,76.0,0.0,29.0,24.0,105.0
2024-06-09 06:00,0.0,0.0,0.0,412.5,44.5,92.75,76.0,0.0,29.0,45.0,100.0
2024-06-09 07:00,0.0,0.0,0.0,401.0,52.25,18.0,77.0,0.0,30.0,55.0,23.0
2024-06-09 08:00,0.0,0.0,0.0,426.25,61.5,16.0,78.0,0.0,30.0,64.0,29.0
2024-06-09 09:00,0.0,0.0,0.0,444.25,67.75,27.25,78.0,0.0,30.0,71.0,45.0
2024-06-09 10:00,0.0,0.0,0.0,422.25,71.25,45.75,77.0,0.0,30.0,75.0,69.0
2024-06-09 11:00,0.0,0.0,0.0,447.75,66.5,59.0,76.0,0.0,30.0,70.0,98.0
2024-06-09 12:00,0.0,0.0,0.0,450.25,62.5,89.0,76.0,0.0,31.0,64.0,124.0
2024-06-09 13:00,0.0,0.0,0.0,458.5,55.0,121.75,78.0,0.0,31.0,56.0,145.0
2024-06-09 14:00,0.0,0.0,0.0,482.25,45.25,110.75,78.0,0.0,30.0,43.0,171.0
2024-06-09 15:00,0.0,0.0,0.0,505.25,45.0,151.75,78.0,0.0,30.0,41.25,306.0
2024-06-09 16:00,0.0,0.0,0.0,574.25,26.25,188.25,78.0,0.0,30.0,23.5,282.0
2024-06-09 17:00,0.0,0.0,0.0,757.25,12.0,239.25,78.0,0.0,30.0,12.25,283.75
2024-06-09 18:00,0.0,0.0,0.0,805.5,6.0,230.25,78.0,0.0,31.0,7.25,308.0
2024-06-09 19:00,0.0,0.0,0.0,781.75,0.0,324.5,78.0,0.0,30.0,8.0,342.0
2024-06-09 20:00,0.0,0.0,0.0,761.75,0.0,409.0,79.0,0.0,30.0,9.0,409.0
2024-06-09 21:00,0.0,0.0,0.0,644.5,0.0,571.75,79.0,0.0,30.0,11.0,488.0
2024-06-09 22:00,0.0,0.0,0.0,483.75,0.0,627.75,76.0,0.0,30.0,14.0,571.0
2024-06-09 23:00,0.0,0.0,0.0,450.0,0.0,664.0,76.0,0.0,30.0,14.0,604.0
2024-06-10 00:00,0.0,0.0,0.0,449.75,0.0,624.75,77.0,0.0,30.0,15.0,621.0
2024-06-10 01:00,0.0,0.0,0.0,467.75,0.0,629.0,76.0,0.0,30.0,15.0,632.0
2024-06-10 02:00,0.0,0.0,0.0,456.25,0.0,615.5,76.0,0.0,30.0,14.0,623.0
2024-06-10 03:00,0.0,0.0,0.0,454.5,12.0,602.25,74.0,0.0,30.0,12.0,588.0
2024-06-10 04:00,0.0,0.0,0.0,686.75,16.75,549.0,75.0,0.0,30.0,16.0,525.0
2024-06-10 05:00,0.0,0.0,0.0,691.5,28.0,537.0,75.0,0.0,31.0,25.0,466.0
2024-06-10 06:00,0.0,0.0,0.0,695.25,42.25,482.75,76.0,0.0,31.0,39.75,420.25
2024-06-10 07:00,0.0,0.25,0.0,659.0,59.25,451.0,76.0,0.0,31.0,59.0,420.25
2024-06-10 08:00,0.0,5.75,0.0,602.5,79.0,479.25,76.0,0.0,31.0,77.25,449.0
2024-06-10 09:00,0.0,5.0,0.0,595.75,89.25,405.0,77.0,0.0,31.0,90.0,467.25
2024-06-10 10:00,0.0,6.0,0.0,652.0,98.75,335.0,78.0,0.0,31.0,93.0,449.0
2024-06-10 11:00,0.0,0.0,0.0,694.0,97.0,321.75,77.0,0.0,31.0,89.0,431.0
2024-06-10 12:00,0.0,5.0,0.0,647.5,97.0,294.25,77.0,0.0,31.0,87.0,384.0
2024-06-10 13:00,0.0,8.0,0.0,669.75,84.25,286.5,77.0,0.0,31.0,76.0,341.0
2024-06-10 14:00,0.0,28.25,0.0,671.5,59.75,259.25,78.0,0.0,31.0,57.0,290.0
2024-06-10 15:00,0.0,38.0,0.0,765.5,40.25,167.25,77.0,0.0,31.0,36.0,221.0
2024-06-10 16:00,0.0,46.5,0.0,790.5,20.25,106.75,77.0,0.0,31.0,19.0,161.0
2024-06-10 17:00,0.0,61.0,0.0,706.5,7.0,89.25,78.0,0.0,31.0,7.0,105.0
2024-06-10 18:00,0.0,62.0,0.0,706.25,1.0,97.25,78.0,0.0,31.0,1.0,74.0
2024-06-10 19:00,0.0,67.75,0.0,703.0,0.0,110.75,78.0,0.0,30.0,1.0,67.0
2024-06-10 20:00,0.0,86.0,0.0,660.75,0.0,131.25,78.0,0.0,30.0,1.0,77.0
2024-06-10 21:00,0.0,87.25,0.0,594.25,0.0,142.75,78.0,0.0,30.0,2.0,92.0
2024-06-10 22:00,0.0,87.25,0.0,532.75,0.0,188.0,76.0,0.0,30.0,2.0,149.0
2024-06-10 23:00,0.0,88.0,0.0,503.5,0.0,187.0,76.0,0.0,30.0,2.0,149.0
2024-06-11 00:00,0.0,88.5,0.0,516.5,0.0,178.5,76.0,0.0,30.0,2.0,165.0
2024-06-11 01:00,0.0,89.5,0.0,514.0,0.0,241.0,75.0,0.0,30.0,2.0,177.0
2024-06-11 02:00,0.0,89.75,0.0,511.5,0.0,216.5,76.0,0.0,30.0,2.0,177.0
2024-06-11 03:00,0.0,90.0,0.0,546.0,1.0,180.75,76.0,0.0,30.0,1.0,162.0
2024-06-11 04:00,0.0,90.0,0.0,717.0,5.0,93.25,76.0,0.0,31.0,5.0,134.0
2024-06-11 05:00,0.0,90.0,0.0,723.75,14.0,70.0,77.0,0.0,32.0,13.25,110.25
2024-06-11 06:00,0.0,91.25,0.0,659.25,24.75,97.25,77.0,0.0,32.0,24.0,106.25
2024-06-11 07:00,0.0,101.5,0.0,575.75,43.0,129.25,78.0,0.0,32.0,41.0,119.0
2024-06-11 08:00,0.0,103.75,0.0,578.0,51.5,127.5,78.0,0.0,31.0,53.0,126.0
2024-06-11 09:00,0.0,111.25,0.0,593.0,59.5,127.75,77.0,0.0,31.0,58.5,141.0
2024-06-11 10:00,0.0,154.75,0.0,588.25,68.0,144.75,78.0,0.0,32.0,63.0,147.0
2024-06-11 11:00,0.0,158.0,0.0,564.75,68.75,118.0,78.0,0.0,32.0,67.0,155.0
2024-06-11 12:00,0.0,152.5,0.0,516.75,72.0,87.25,79.0,0.0,32.0,65.0,158.0
2024-06-11 13:00,0.0,94.5,0.0,509.5,67.75,109.5,79.0,0.0,31.0,59.0,122.0
2024-06-11 14:00,0.0,87.0,0.0,558.25,60.25,124.5,79.0,0.0,32.0,50.0,90.0
2024-06-11 15:00,0.0,86.0,0.0,731.75,38.0,120.0,79.0,0.0,31.0,34.0,63.0
2024-06-11 16:00,0.0,86.0,0.0,718.5,20.25,93.0,78.0,0.0,31.0,19.0,48.0
2024-06-11 17:00,0.0,86.25,0.0,721.5,7.0,36.25,79.0,0.0,31.0,6.5,45.0
2024-06-11 18:00,0.0,86.75,0.0,727.0,1.0,43.75,79.0,0.0,32.0,1.0,49.0
2024-06-11 19:00,0.0,87.75,0.0,715.25,0.0,52.25,78.0,0.0,30.0,1.0,59.0
2024-06-11 20:00,0.0,88.25,0.0,704.25,0.0,50.0,78.0,0.0,30.0,2.0,79.0
2024-06-11 21:00,0.0,88.25,0.0,701.5,0.0,54.75,78.0,0.0,30.0,1.0,85.0
2024-06-11 22:00,0.0,88.75,0.0,546.75,0.0,78.75,76.0,0.0,28.0,2.0,85.0
2024-06-11 23:00,0.0,89.25,0.0,555.0,0.0,86.0,76.0,0.0,28.0,2.0,93.0
